Year,Day,Hour,Minutes,Latitude,Longitude,Altitude,Hdop,Num_of_sats,Individual
22,355,13,0,-32.592664,152.266825,4,0.7,11,UOM2002
22,355,14,0,-32.590972,152.26891,0,1.5,6,UOM2002
22,355,15,0,-32.590813,152.268834,0,1,7,UOM2002
22,355,16,0,-32.590775,152.268859,0,1.2,6,UOM2002
22,355,17,0,-32.590674,152.26863,0,0.9,9,UOM2002
22,355,18,0,-32.601234,152.238571,28,2.2,4,UOM2002
22,355,19,0,-32.607261,152.232467,24,2,5,UOM2002
22,355,20,0,0,0,0,0,0,UOM2002
22,355,21,0,-32.606994,152.232518,94,1.5,5,UOM2002
22,355,22,0,-32.607954,152.232111,37,0.9,9,UOM2002
22,355,23,0,-32.623251,152.204035,28,1.2,6,UOM2002
22,356,0,0,-32.632394,152.208689,82,1,8,UOM2002
22,356,1,0,0,0,0,0,0,UOM2002
22,356,2,0,-32.607439,152.232696,76,1.4,5,UOM2002
22,356,3,0,-32.607299,152.232594,39,1,7,UOM2002
22,356,4,0,0,0,0,0,0,UOM2002
22,356,5,0,-32.628649,152.212554,0,0.9,9,UOM2002
22,356,6,0,-32.612875,152.233739,0,0.9,9,UOM2002
22,356,7,0,-32.622329,152.220845,0,1,8,UOM2002
22,356,8,0,-32.626653,152.212783,0,1.6,6,UOM2002
22,356,9,0,0,0,0,0,0,UOM2002
22,356,10,0,-32.626678,152.212682,7,1.2,7,UOM2002
22,356,11,0,-32.626748,152.212707,0,1.3,6,UOM2002
22,356,12,0,-32.626748,152.212783,0,0.9,8,UOM2002
22,356,13,0,-32.626875,152.212758,26,0.8,10,UOM2002
22,356,14,0,-32.626608,152.213038,95,1.3,7,UOM2002
22,356,15,0,-32.626799,152.212809,11,1.8,7,UOM2002
22,356,16,0,-32.62678,152.212631,21,0.9,8,UOM2002
22,356,17,0,-32.607096,152.232594,42,1.3,6,UOM2002
22,356,18,0,-32.607458,152.232543,27,0.8,9,UOM2002
22,356,19,0,-32.607477,152.232645,44,1.1,7,UOM2002
22,356,20,0,0,0,0,0,0,UOM2002
22,356,21,0,0,0,0,0,0,UOM2002
22,356,22,0,-32.610567,152.236485,12,0.9,9,UOM2002
22,356,23,0,-32.597057,152.271148,0,1.3,6,UOM2002
22,357,0,0,-32.590031,152.278294,0,1,7,UOM2002
22,357,1,0,-32.596523,152.251566,107,1.1,7,UOM2002
22,357,2,0,-32.616537,152.21909,203,1.2,6,UOM2002
22,357,3,0,-32.627428,152.205001,0,1,7,UOM2002
22,357,4,0,0,0,0,0,0,UOM2002
22,357,5,0,0,0,0,0,0,UOM2002
22,357,6,0,0,0,0,0,0,UOM2002
22,357,7,0,-32.628058,152.205713,0,1,7,UOM2002
22,357,6,0,0,0,0,0,0,UOM2002
22,357,7,0,-32.628058,152.205713,0,1,7,UOM2002
22,357,8,0,-32.627543,152.205637,8,1.6,6,UOM2002
22,357,9,0,-32.619055,152.209833,51,0.8,10,UOM2002
22,357,10,0,0,0,0,0,0,UOM2002
22,357,11,0,0,0,0,0,0,UOM2002
22,357,12,0,-32.62793,152.205434,0,0.9,9,UOM2002
22,357,13,0,-32.627911,152.205612,16,1.2,8,UOM2002
22,357,14,0,0,0,0,0,0,UOM2002
22,357,15,0,-32.628026,152.205688,11,1,7,UOM2002
22,357,16,0,0,0,0,0,0,UOM2002
22,357,17,0,-32.628,152.205179,0,1.2,7,UOM2002
22,357,18,0,-32.627841,152.205383,1,1,8,UOM2002
22,357,19,0,-32.631542,152.209147,18,1.3,7,UOM2002
22,357,20,0,-32.631052,152.208231,5,1.4,6,UOM2002
22,357,21,0,0,0,0,0,0,UOM2002
22,357,22,0,0,0,0,0,0,UOM2002
22,357,23,0,0,0,0,0,0,UOM2002
22,358,0,0,0,0,0,0,0,UOM2002
22,358,1,0,0,0,0,0,0,UOM2002
22,358,2,0,0,0,0,0,0,UOM2002
22,358,3,0,0,0,0,0,0,UOM2002
22,358,4,0,0,0,0,0,0,UOM2002
22,358,5,0,-32.615692,152.230382,68,0.9,9,UOM2002
22,358,6,0,-32.626455,152.214207,10,0.8,9,UOM2002
22,358,7,0,-32.625864,152.215886,0,1.3,6,UOM2002
22,358,8,0,-32.627632,152.213673,0,1.9,5,UOM2002
22,358,9,0,0,0,0,0,0,UOM2002
22,358,10,0,0,0,0,0,0,UOM2002
22,358,11,0,0,0,0,0,0,UOM2002
22,358,12,0,-32.614535,152.226847,33,1.2,5,UOM2002
22,358,13,0,-32.614331,152.226643,0,1.3,5,UOM2002
22,358,14,0,-32.614554,152.226771,9,1.3,6,UOM2002
22,358,15,0,-32.614554,152.226771,0,1.2,6,UOM2002
22,358,16,0,0,0,0,0,0,UOM2002
22,358,17,0,0,0,0,0,0,UOM2002
22,358,18,0,0,0,0,0,0,UOM2002
22,358,19,0,0,0,0,0,0,UOM2002
22,358,20,0,0,0,0,0,0,UOM2002
22,358,21,0,0,0,0,0,0,UOM2002
22,358,22,0,0,0,0,0,0,UOM2002
22,358,23,0,0,0,0,0,0,UOM2002
22,359,0,0,-32.625247,152.217285,0,1.3,5,UOM2002
22,359,1,0,-32.620994,152.220718,0,3,4,UOM2002
22,359,2,0,-32.622558,152.218836,5,1.1,7,UOM2002
22,359,3,0,-32.608565,152.232086,33,1.1,7,UOM2002
22,359,4,0,-32.610981,152.234553,0,1,8,UOM2002
22,359,5,0,-32.618794,152.225067,8,0.9,9,UOM2002
22,359,6,0,-32.618623,152.225092,14,0.9,8,UOM2002
22,359,7,0,-32.618705,152.225168,6,1.1,6,UOM2002
22,359,8,0,-32.618712,152.225194,2,1.1,7,UOM2002
22,359,9,0,-32.613466,152.233815,9,1,8,UOM2002
22,359,10,0,-32.6044,152.249633,0,1.7,6,UOM2002
22,359,11,0,-32.604432,152.249633,0,0.9,8,UOM2002
22,359,12,0,-32.604451,152.249633,0,1,8,UOM2002
22,359,13,0,-32.604426,152.249684,2,0.9,9,UOM2002
22,359,14,0,-32.60447,152.249633,0,1.1,8,UOM2002
22,359,15,0,-32.604483,152.249633,0,1,7,UOM2002
22,359,16,0,0,0,0,0,0,UOM2002
22,359,17,0,-32.600363,152.258789,0,0.9,8,UOM2002
22,359,18,0,-32.590934,152.273742,5,1.6,5,UOM2002
22,359,19,0,0,0,0,0,0,UOM2002
22,359,20,0,0,0,0,0,0,UOM2002
22,359,21,0,-32.592905,152.284474,4,1.4,6,UOM2002
22,359,22,0,-32.6011,152.265121,1,1,8,UOM2002
22,359,23,0,-32.612112,152.233612,4,0.9,7,UOM2002
22,360,0,0,0,0,0,0,0,UOM2002
22,360,1,0,-32.608552,152.232111,41,1.2,7,UOM2002
22,360,2,0,-32.608596,152.232162,23,0.8,9,UOM2002
22,360,3,0,-32.608609,152.232111,11,1,8,UOM2002
22,360,4,0,-32.60899,152.233205,15,0.9,9,UOM2002
22,360,5,0,-32.612316,152.234222,7,0.7,11,UOM2002
22,360,6,0,-32.613021,152.231831,1,0.9,8,UOM2002
22,360,7,0,-32.61292,152.231755,0,1.1,7,UOM2002
22,360,8,0,-32.612869,152.231831,0,1,7,UOM2002
22,360,9,0,-32.612913,152.231857,0,1.1,7,UOM2002
22,360,10,0,-32.61264,152.232086,0,1.3,7,UOM2002
22,360,11,0,-32.612977,152.232187,0,2,4,UOM2002
22,360,12,0,-32.612704,152.232086,55,0.9,9,UOM2002
22,360,13,0,-32.612583,152.232035,0,1.5,6,UOM2002
22,360,14,0,-32.61278,152.232086,1,0.9,9,UOM2002
22,360,15,0,-32.612754,152.232137,0,1.1,7,UOM2002
22,360,16,0,-32.61271,152.232111,0,1.2,7,UOM2002
22,360,17,0,-32.606575,152.247828,5,0.7,10,UOM2002
22,360,18,0,-32.604432,152.249608,82,1,8,UOM2002
22,360,19,0,0,0,0,0,0,UOM2002
22,360,20,0,-32.604178,152.24971,97,0.9,8,UOM2002
22,360,21,0,-32.600198,152.26858,0,1.1,6,UOM2002
22,360,22,0,-32.598665,152.269368,15,0.8,9,UOM2002
22,360,23,0,-32.601024,152.267486,17,1,8,UOM2002
22,361,0,0,-32.593547,152.256551,0,0.8,10,UOM2002
22,361,1,0,-32.609372,152.229034,11,1.2,7,UOM2002
22,361,2,0,-32.626754,152.214894,18,0.7,11,UOM2002
22,361,3,0,-32.612341,152.233306,0,0.7,11,UOM2002
22,361,4,0,-32.601622,152.264231,0,0.9,9,UOM2002
22,361,5,0,-32.611871,152.233764,2,0.9,9,UOM2002
22,361,6,0,-32.626869,152.214767,1,1,8,UOM2002
22,361,7,0,-32.628833,152.211207,44,1.1,7,UOM2002
22,361,8,0,-32.623029,152.219828,10,0.9,8,UOM2002
22,361,9,0,-32.612729,152.232035,1,1.6,6,UOM2002
22,361,10,0,-32.612653,152.23206,0,0.9,10,UOM2002
22,361,11,0,-32.612735,152.231857,0,0.9,10,UOM2002
22,361,12,0,-32.612805,152.232035,0,0.7,11,UOM2002
22,361,13,0,-32.612805,152.232035,0,0.9,10,UOM2002
22,361,14,0,-32.612735,152.232111,10,0.9,10,UOM2002
22,361,15,0,-32.612824,152.232111,1,1,8,UOM2002
22,361,16,0,-32.612793,152.232111,9,1.2,7,UOM2002
22,361,17,0,-32.612786,152.232009,0,0.8,9,UOM2002
22,361,18,0,-32.612869,152.231831,0,1.4,6,UOM2002
22,361,19,0,-32.613021,152.23262,50,1.5,6,UOM2002
22,361,20,0,-32.612786,152.232086,5,0.9,8,UOM2002
22,361,21,0,-32.630105,152.211105,12,0.9,8,UOM2002
22,361,22,0,-32.625508,152.21614,7,0.8,9,UOM2002
22,361,23,0,-32.608882,152.232213,12,0.9,8,UOM2002
22,362,0,0,-32.594997,152.252456,0,0.8,9,UOM2002
22,362,1,0,-32.572929,152.292282,0,1.1,7,UOM2002
22,362,2,0,-32.589847,152.270665,0,0.6,12,UOM2002
22,362,3,0,0,0,0,0,0,UOM2002
22,362,4,0,-32.632603,152.208663,0,1,9,UOM2002
22,362,5,0,-32.612525,152.232594,10,0.8,10,UOM2002
22,362,6,0,-32.612602,152.233128,0,0.9,8,UOM2002
22,362,7,0,-32.612793,152.231984,0,1.1,7,UOM2002
22,362,8,0,-32.612761,152.232035,0,1.2,6,UOM2002
22,362,9,0,-32.612691,152.232111,22,1.1,7,UOM2002
22,362,10,0,0,0,0,0,0,UOM2002
22,362,11,0,-32.612653,152.232086,19,0.9,8,UOM2002
22,362,12,0,-32.612843,152.232111,0,0.7,11,UOM2002
22,362,13,0,0,0,0,0,0,UOM2002
22,362,14,0,0,0,0,0,0,UOM2002
22,362,15,0,0,0,0,0,0,UOM2002
22,362,16,0,-32.612704,152.231959,0,1,8,UOM2002
22,362,17,0,-32.618349,152.209935,0,0.8,9,UOM2002
22,362,18,0,-32.618317,152.209935,8,1,7,UOM2002
22,362,19,0,-32.62793,152.205179,20,1,8,UOM2002
22,362,20,0,-32.624313,152.21258,9,1.3,6,UOM2002
22,362,21,0,0,0,0,0,0,UOM2002
22,362,22,0,-32.624237,152.212554,12,1,7,UOM2002
22,362,23,0,-32.624218,152.21258,28,1.2,6,UOM2002
22,363,0,0,-32.628058,152.212249,28,0.8,9,UOM2002
22,363,1,0,-32.608342,152.23234,56,1.2,7,UOM2002
22,363,2,0,-32.600973,152.267181,0,0.8,8,UOM2002
22,363,3,0,0,0,0,0,0,UOM2002
22,363,4,0,-32.599778,152.265579,0,0.9,9,UOM2002
22,363,5,0,-32.601342,152.268147,7,0.9,8,UOM2002
22,363,6,0,-32.599683,152.269571,49,0.8,9,UOM2002
22,363,7,0,-32.598023,152.270894,23,1,7,UOM2002
22,363,8,0,-32.599619,152.266062,23,0.8,9,UOM2002
22,363,9,0,-32.599257,152.267715,0,1.1,8,UOM2002
22,363,10,0,0,0,0,0,0,UOM2002
22,363,11,0,0,0,0,0,0,UOM2002
22,363,12,0,-32.599988,152.266927,13,1.6,7,UOM2002
22,363,13,0,-32.599727,152.266927,1,1.3,7,UOM2002
22,363,14,0,0,0,0,0,0,UOM2002
22,363,15,0,-32.599803,152.266901,0,0.8,10,UOM2002
22,363,16,0,-32.590953,152.273564,25,1.3,6,UOM2002
22,363,17,0,-32.590979,152.273488,0,0.9,8,UOM2002
22,363,18,0,0,0,0,0,0,UOM2002
22,363,19,0,0,0,0,0,0,UOM2002
22,363,20,0,-32.592009,152.280507,10,0.9,9,UOM2002
22,363,21,0,-32.594215,152.2624,0,1.1,7,UOM2002
22,363,22,0,-32.593547,152.263799,0,1.6,7,UOM2002
22,363,23,0,-32.591163,152.274683,26,0.8,9,UOM2002
22,364,0,0,-32.601609,152.268758,26,0.9,9,UOM2002
22,364,1,0,-32.601247,152.268122,0,0.8,10,UOM2002
22,364,2,0,-32.600687,152.268427,0,0.7,11,UOM2002
22,364,3,0,-32.601081,152.265096,0,0.8,10,UOM2002
22,364,4,0,-32.598449,152.27097,0,1,9,UOM2002
22,364,5,0,-32.607471,152.247116,5,0.9,8,UOM2002
22,364,6,0,-32.613034,152.231653,0,0.8,9,UOM2002
22,364,7,0,-32.613021,152.231628,0,1.2,6,UOM2002
22,364,8,0,-32.613002,152.231679,0,0.9,9,UOM2002
22,364,9,0,-32.612716,152.232035,0,0.9,8,UOM2002
22,364,10,0,-32.612678,152.232035,0,1.3,7,UOM2002
22,364,11,0,-32.612831,152.232111,0,1,8,UOM2002
22,364,12,0,-32.612767,152.232009,7,1.1,8,UOM2002
22,364,13,0,0,0,0,0,0,UOM2002
22,364,14,0,-32.612812,152.23206,0,0.7,12,UOM2002
22,364,15,0,-32.61285,152.232111,3,1,8,UOM2002
22,364,16,0,-32.61278,152.232086,0,1.6,6,UOM2002
22,364,17,0,-32.61264,152.232162,15,0.9,8,UOM2002
22,364,18,0,-32.618222,152.225982,8,1,8,UOM2002
22,364,19,0,-32.630791,152.206934,47,0.9,9,UOM2002
22,364,20,0,-32.617733,152.226898,37,0.8,9,UOM2002
22,364,21,0,-32.601927,152.237045,0,1.4,6,UOM2002
22,364,22,0,0,0,0,0,0,UOM2002
22,364,23,0,0,0,0,0,0,UOM2002
22,365,0,0,0,0,0,0,0,UOM2002
22,365,1,0,-32.607579,152.215047,0,1.1,8,UOM2002
22,365,2,0,-32.619881,152.213648,0,0.9,9,UOM2002
22,365,3,0,-32.60777,152.232365,0,1,7,UOM2002
22,365,4,0,-32.600611,152.265579,0,0.8,10,UOM2002
22,365,5,0,-32.599734,152.266494,0,0.8,9,UOM2002
22,365,6,0,-32.599943,152.266545,0,0.8,9,UOM2002
22,365,7,0,-32.601037,152.266952,0,1,7,UOM2002
22,365,8,0,-32.601145,152.266749,22,1.1,7,UOM2002
22,365,9,0,-32.599835,152.265706,9,1.2,7,UOM2002
22,365,10,0,-32.599765,152.265757,0,1.4,8,UOM2002
22,365,11,0,-32.599867,152.265757,0,0.9,8,UOM2002
22,365,12,0,-32.599823,152.265782,0,0.9,9,UOM2002
22,365,13,0,-32.599778,152.265757,0,1.5,7,UOM2002
22,365,14,0,-32.599861,152.265731,18,5.3,4,UOM2002
22,365,15,0,-32.599778,152.265706,0,0.9,8,UOM2002
22,365,16,0,-32.599772,152.265706,0,1.4,5,UOM2002
22,365,17,0,0,0,0,0,0,UOM2002
22,365,18,0,-32.582192,152.284372,0,0.9,8,UOM2002
22,365,19,0,-32.569191,152.294647,46,0.9,9,UOM2002
22,365,20,0,0,0,0,0,0,UOM2002
22,365,21,0,-32.590903,152.273513,0,1.1,6,UOM2002
22,365,22,0,0,0,0,0,0,UOM2002
22,365,23,0,0,0,0,0,0,UOM2002
23,1,0,0,-32.591138,152.263315,0,1.5,6,UOM2002
23,1,1,0,-32.591195,152.264027,33,1,7,UOM2002
23,1,2,0,0,0,0,0,0,UOM2002
23,1,3,0,-32.598672,152.266927,21,0.8,10,UOM2002
23,1,4,0,-32.599676,152.265502,0,1.2,7,UOM2002
23,1,5,0,-32.600967,152.265477,12,0.8,9,UOM2002
23,1,6,0,-32.599975,152.265858,0,0.8,10,UOM2002
23,1,7,0,-32.599861,152.265706,0,1.6,6,UOM2002
23,1,8,0,-32.599823,152.265604,0,1.3,6,UOM2002
23,1,9,0,-32.599867,152.26563,0,1.1,8,UOM2002
23,1,10,0,0,0,0,0,0,UOM2002
23,1,11,0,0,0,0,0,0,UOM2002
23,1,12,0,-32.599905,152.265731,0,0.9,8,UOM2002
23,1,13,0,0,0,0,0,0,UOM2002
23,1,14,0,-32.599295,152.26563,0,1.5,7,UOM2002
23,1,15,0,-32.599365,152.265604,0,1,8,UOM2002
23,1,16,0,-32.599651,152.266113,0,0.7,10,UOM2002
23,1,17,0,-32.599505,152.268783,5,0.7,11,UOM2002
23,1,18,0,-32.601253,152.2683,8,1,8,UOM2002
23,1,19,0,-32.59913,152.265808,7,0.8,10,UOM2002
23,1,20,0,-32.599174,152.265884,0,1.1,6,UOM2002
23,1,21,0,-32.599072,152.265884,0,1.2,6,UOM2002
23,1,22,0,-32.601317,152.267283,71,1,7,UOM2002
23,1,23,0,-32.612964,152.234959,12,0.8,9,UOM2002
23,2,0,0,-32.612208,152.234629,30,0.8,9,UOM2002
23,2,1,0,-32.620797,152.22115,362,1.1,6,UOM2002
23,2,2,0,-32.615259,152.220133,0,1.2,6,UOM2002
23,2,3,0,-32.613969,152.232798,8,1,8,UOM2002
23,2,4,0,-32.626494,152.215326,0,1.1,8,UOM2002
23,2,5,0,-32.614051,152.212554,1683,1.4,6,UOM2002
23,2,6,0,-32.613873,152.232823,0,0.9,8,UOM2002
23,2,7,0,-32.612271,152.234858,0,0.8,9,UOM2002
23,2,8,0,-32.600191,152.260899,0,0.9,8,UOM2002
23,2,9,0,0,0,0,0,0,UOM2002
23,2,10,0,-32.599759,152.265808,0,1.5,7,UOM2002
23,2,11,0,-32.599727,152.265808,1,0.8,11,UOM2002
23,2,12,0,-32.599829,152.265935,25,0.8,10,UOM2002
23,2,13,0,-32.599784,152.265884,9,1.2,8,UOM2002
23,2,14,0,-32.599784,152.266011,0,1.4,6,UOM2002
23,2,15,0,-32.59974,152.266037,10,0.8,10,UOM2002
23,2,16,0,-32.599746,152.265909,6,1.1,8,UOM2002
23,2,17,0,-32.599734,152.265833,0,1.2,7,UOM2002
23,2,18,0,-32.600986,152.265833,28,1.5,7,UOM2002
23,2,19,0,-32.599746,152.266164,7,1.3,7,UOM2002
23,2,20,0,-32.599842,152.266087,0,0.9,8,UOM2002
23,2,21,0,-32.599829,152.266087,0,1.3,6,UOM2002
23,2,22,0,-32.598589,152.268402,25,1,7,UOM2002
23,2,23,0,-32.599575,152.265833,30,1.1,7,UOM2002
23,3,0,0,-32.599759,152.265706,2,0.9,9,UOM2002
23,3,1,0,-32.599695,152.265731,4,1,7,UOM2002
23,3,2,0,-32.607134,152.245157,8,0.8,10,UOM2002
23,3,3,0,-32.62519,152.215886,0,1.2,8,UOM2002
23,3,4,0,-32.612754,152.224533,7,1.1,8,UOM2002
23,3,5,0,0,0,0,0,0,UOM2002
23,3,6,0,-32.607395,152.238189,1,0.8,9,UOM2002
23,3,7,0,0,0,0,0,0,UOM2002
23,3,8,0,-32.599594,152.26596,38,0.9,9,UOM2002
23,3,9,0,-32.599721,152.265757,12,1.5,6,UOM2002
23,3,10,0,-32.599829,152.265935,0,1.3,6,UOM2002
23,3,11,0,-32.599848,152.265884,0,0.9,9,UOM2002
23,3,12,0,-32.59981,152.265808,0,1.2,7,UOM2002
23,3,13,0,-32.599873,152.265884,24,1,9,UOM2002
23,3,14,0,-32.599778,152.265909,4,1.5,7,UOM2002
23,3,15,0,0,0,0,0,0,UOM2002
23,3,16,0,-32.599689,152.265909,0,0.9,9,UOM2002
23,3,17,0,-32.59967,152.26596,9,1,7,UOM2002
23,3,18,0,-32.601673,152.23824,62,1.5,7,UOM2002
23,3,19,0,-32.596243,152.253626,66,1,7,UOM2002
23,3,20,0,-32.596199,152.253168,0,0.8,9,UOM2002
23,3,21,0,-32.596091,152.253168,0,1.1,7,UOM2002
23,3,22,0,0,0,0,0,0,UOM2002
23,3,23,0,-32.595283,152.255483,31,1,8,UOM2002
23,4,0,0,0,0,0,0,0,UOM2002
23,4,1,0,-32.601272,152.268554,17,0.9,8,UOM2002
23,4,2,0,-32.611953,152.234451,0,0.7,10,UOM2002
23,4,3,0,-32.619748,152.214513,0,0.8,10,UOM2002
23,4,4,0,-32.622895,152.219624,0,0.9,9,UOM2002
23,4,5,0,-32.623766,152.203272,11,0.9,8,UOM2002
23,4,6,0,-32.611349,152.237172,9,0.8,9,UOM2002
23,4,7,0,-32.599708,152.265706,0,1.2,6,UOM2002
23,4,8,0,-32.599778,152.266113,21,1.3,6,UOM2002
23,4,9,0,-32.599784,152.266011,13,1.5,6,UOM2002
23,4,10,0,-32.599556,152.266418,3,0.9,9,UOM2002
23,4,11,0,0,0,0,0,0,UOM2002
23,4,12,0,0,0,0,0,0,UOM2002
23,4,13,0,-32.599753,152.265935,4,1.3,8,UOM2002
23,4,14,0,-32.599638,152.265935,29,1,8,UOM2002
23,4,15,0,0,0,0,0,0,UOM2002
23,4,16,0,0,0,0,0,0,UOM2002
23,4,17,0,-32.600191,152.268885,71,0.8,9,UOM2002
23,4,18,0,0,0,0,0,0,UOM2002
23,4,19,0,0,0,0,0,0,UOM2002
23,4,20,0,0,0,0,0,0,UOM2002
23,4,21,0,-32.605595,152.252202,20,0.7,11,UOM2002
23,4,22,0,-32.60906,152.232035,24,1,8,UOM2002
23,4,23,0,-32.625604,152.215886,59,0.8,9,UOM2002
23,5,0,0,-32.608863,152.23262,21,0.9,9,UOM2002
23,5,1,0,-32.608622,152.232213,14,0.9,9,UOM2002
23,5,2,0,-32.607891,152.232467,40,0.8,9,UOM2002
23,5,3,0,-32.605169,152.249557,0,0.9,9,UOM2002
23,5,4,0,-32.605189,152.249582,17,0.9,9,UOM2002
23,5,5,0,-32.605316,152.249557,0,1,8,UOM2002
23,5,6,0,-32.605214,152.249557,0,1.2,6,UOM2002
23,5,7,0,0,0,0,0,0,UOM2002
23,5,8,0,-32.599644,152.265401,2,0.9,8,UOM2002
23,5,9,0,-32.595925,152.271174,0,0.9,9,UOM2002
23,5,10,0,-32.599568,152.265375,0,1,9,UOM2002
23,5,11,0,-32.600083,152.266571,0,1.5,6,UOM2002
23,5,12,0,-32.595041,152.257237,9,0.8,10,UOM2002
23,5,13,0,-32.596377,152.255737,0,1.2,7,UOM2002
23,5,14,0,-32.596097,152.25622,79,1.3,6,UOM2002
23,5,15,0,0,0,0,0,0,UOM2002
23,5,16,0,-32.59651,152.255203,0,1,8,UOM2002
23,5,17,0,-32.596364,152.25533,18,1,7,UOM2002
23,5,18,0,-32.596599,152.255203,0,1.5,6,UOM2002
23,5,19,0,-32.596453,152.255304,7,1.2,6,UOM2002
23,5,20,0,-32.596491,152.255304,0,1.7,5,UOM2002
23,5,21,0,-32.602423,152.236765,15,0.8,10,UOM2002
23,5,22,0,0,0,0,0,0,UOM2002
23,5,23,0,-32.608781,152.229517,28,0.8,10,UOM2002
23,6,0,0,-32.627772,152.213801,0,0.9,9,UOM2002
23,6,1,0,-32.607725,152.233001,2,1.3,6,UOM2002
23,6,2,0,-32.630989,152.20696,71,0.7,10,UOM2002
23,6,3,0,0,0,0,0,0,UOM2002
23,6,4,0,-32.608145,152.230255,6,1.3,7,UOM2002
23,6,5,0,-32.608603,152.232264,15,0.8,10,UOM2002
23,6,6,0,0,0,0,0,0,UOM2002
23,6,7,0,0,0,0,0,0,UOM2002
23,6,8,0,0,0,0,0,0,UOM2002
23,6,9,0,-32.616963,152.228017,0,0.7,11,UOM2002
23,6,10,0,-32.627911,152.205561,0,1.1,8,UOM2002
23,6,11,0,-32.628299,152.204722,0,0.7,12,UOM2002
23,6,12,0,-32.627981,152.205612,0,1.2,6,UOM2002
23,6,13,0,-32.627969,152.205408,0,1.2,7,UOM2002
23,6,14,0,-32.627841,152.205713,24,1.1,7,UOM2002
23,6,15,0,-32.627861,152.205815,0,1,7,UOM2002
23,6,16,0,-32.627962,152.205154,7,0.7,10,UOM2002
23,6,17,0,-32.612214,152.234654,0,1,8,UOM2002
23,6,18,0,-32.608412,152.23206,8,1.2,8,UOM2002
23,6,19,0,-32.6066,152.232569,36,1.5,6,UOM2002
23,6,20,0,0,0,0,0,0,UOM2002
23,6,21,0,0,0,0,0,0,UOM2002
23,6,22,0,0,0,0,0,0,UOM2002
23,6,23,0,-32.597915,152.247726,0,1.4,7,UOM2002
23,7,0,0,0,0,0,0,0,UOM2002
23,7,1,0,0,0,0,0,0,UOM2002
23,7,2,0,-32.573349,152.295842,37,0.8,10,UOM2002
23,7,3,0,0,0,0,0,0,UOM2002
23,7,4,0,0,0,0,0,0,UOM2002
23,7,5,0,-32.607865,152.232569,0,0.8,9,UOM2002
23,7,6,0,-32.607795,152.232594,5,0.9,8,UOM2002
23,7,7,0,-32.607751,152.232543,23,1.1,7,UOM2002
23,7,8,0,0,0,0,0,0,UOM2002
23,7,9,0,-32.600808,152.265553,9,0.8,11,UOM2002
23,7,10,0,0,0,0,0,0,UOM2002
23,7,11,0,-32.589758,152.276209,0,0.8,10,UOM2002
23,7,12,0,-32.589923,152.276336,8,1.3,7,UOM2002
23,7,13,0,-32.588639,152.275446,0,1,9,UOM2002
23,7,14,0,-32.57469,152.293045,0,1.1,7,UOM2002
23,7,15,0,-32.571587,152.294062,35,1,7,UOM2002
23,7,16,0,-32.571384,152.293807,6,0.7,10,UOM2002
23,7,17,0,-32.571505,152.293757,1,1.1,7,UOM2002
23,7,18,0,-32.571441,152.293757,4,1.5,6,UOM2002
23,7,19,0,-32.575911,152.290756,0,1.9,6,UOM2002
23,7,20,0,-32.595359,152.253957,156,1.1,6,UOM2002
23,7,21,0,0,0,0,0,0,UOM2002
23,7,22,0,-32.598106,152.240758,57,1.3,6,UOM2002
23,7,23,0,0,0,0,0,0,UOM2002
23,8,0,0,-32.599161,152.239715,76,1.1,7,UOM2002
23,8,1,0,0,0,0,0,0,UOM2002
23,8,2,0,-32.621109,152.221989,52,0.8,9,UOM2002
23,8,3,0,-32.619754,152.222346,2,1,8,UOM2002
23,8,4,0,-32.619894,152.222346,38,0.8,9,UOM2002
23,8,5,0,-32.606473,152.22588,0,0.8,9,UOM2002
23,8,6,0,-32.609156,152.232925,0,1,7,UOM2002
23,8,7,0,0,0,0,0,0,UOM2002
23,8,8,0,-32.601406,152.268096,4,0.9,9,UOM2002
23,8,9,0,-32.590871,152.274149,8,1.2,8,UOM2002
23,8,10,0,-32.590909,152.274124,0,1,9,UOM2002
23,8,11,0,-32.58518,152.28155,0,0.7,11,UOM2002
23,8,12,0,-32.585034,152.282262,5,0.9,9,UOM2002
23,8,13,0,-32.550072,152.308176,1,0.8,10,UOM2002
23,8,14,0,-32.54196,152.310109,0,0.8,11,UOM2002
23,8,15,0,-32.538641,152.316772,23,0.9,8,UOM2002
23,8,16,0,0,0,0,0,0,UOM2002
23,8,17,0,-32.57139,152.296249,12,1,8,UOM2002
23,8,18,0,-32.599619,152.265706,0,1.1,8,UOM2002
23,8,19,0,-32.600312,152.260721,6,0.9,9,UOM2002
23,8,20,0,-32.610364,152.240834,0,1.3,7,UOM2002
23,8,21,0,0,0,0,0,0,UOM2002
23,8,22,0,-32.606854,152.230051,42,1.3,6,UOM2002
23,8,23,0,0,0,0,0,0,UOM2002
23,9,0,0,-32.607013,152.229822,15,1,8,UOM2002
23,9,1,0,0,0,0,0,0,UOM2002
23,9,2,0,0,0,0,0,0,UOM2002
23,9,3,0,-32.62973,152.202992,3,1,8,UOM2002
23,9,4,0,-32.622844,152.219879,1,0.8,10,UOM2002
23,9,5,0,-32.607935,152.23234,0,0.9,9,UOM2002
23,9,6,0,-32.607802,152.232416,0,1.2,6,UOM2002
23,9,7,0,0,0,0,0,0,UOM2002
23,9,8,0,-32.608641,152.232111,11,0.9,9,UOM2002
