Latitude,Longitude,Individual,altitude,Hdop,num_sats,year,month_aedt,day_aedt,hour_aedt,Pack,,,,
-32.607846,152.232162,SLF1501,0,0.7,11,2022,7,25,17,SL,,,,
-32.607128,152.233306,SLF1501,0,1.2,7,2022,7,25,18,SL,,,,
-32.60742,152.232671,SLF1501,0,1,8,2022,7,25,19,SL,,,,
-32.607077,152.232823,SLF1501,0,1,8,2022,7,25,20,SL,,,,
-32.607541,152.232569,SLF1501,9,1.1,8,2022,7,25,21,SL,,,,
-32.604508,152.232899,SLF1501,6,0.7,10,2022,7,25,22,SL,,,,
-32.606708,152.229136,SLF1501,0,0.9,8,2022,7,25,23,SL,,,,
-32.606422,152.229517,SLF1501,7,1,9,2022,7,26,0,SL,,,,
-32.607242,152.233103,SLF1501,7,1,8,2022,7,26,1,SL,,,,
-32.606435,152.229441,SLF1501,6,0.8,9,2022,7,26,2,SL,,,,
-32.606428,152.229644,SLF1501,22,0.7,10,2022,7,26,3,SL,,,,
-32.606689,152.232976,SLF1501,16,0.9,8,2022,7,26,4,SL,,,,
-32.607013,152.232899,SLF1501,18,1,8,2022,7,26,5,SL,,,,
-32.60777,152.232162,SLF1501,29,0.8,10,2022,7,26,6,SL,,,,
-32.605182,152.232289,SLF1501,0,0.9,7,2022,7,26,7,SL,,,,
-32.605138,152.232289,SLF1501,36,1,7,2022,7,26,8,SL,,,,
-32.604585,152.232238,SLF1501,7,1.2,7,2022,7,26,9,SL,,,,
-32.607287,152.233103,SLF1501,2,0.8,9,2022,7,26,10,SL,,,,
-32.607198,152.233179,SLF1501,18,1,7,2022,7,26,11,SL,,,,
-32.602798,152.230611,SLF1501,16,1.3,6,2022,7,26,12,SL,,,,
-32.60714,152.233205,SLF1501,15,0.8,9,2022,7,26,13,SL,,,,
-32.608539,152.232518,SLF1501,0,1.1,7,2022,7,26,14,SL,,,,
-32.60852,152.232518,SLF1501,18,0.9,9,2022,7,26,15,SL,,,,
-32.607331,152.233078,SLF1501,8,0.7,11,2022,7,26,16,SL,,,,
-32.608139,152.231831,SLF1501,5,0.8,10,2022,7,26,17,SL,,,,
-32.607318,152.23262,SLF1501,3,0.8,9,2022,7,26,18,SL,,,,
-32.607058,152.233205,SLF1501,39,0.8,10,2022,7,26,19,SL,,,,
-32.607121,152.233306,SLF1501,15,1.1,8,2022,7,26,20,SL,,,,
-32.607045,152.23323,SLF1501,0,1.1,8,2022,7,26,21,SL,,,,
-32.607166,152.233154,SLF1501,5,1,10,2022,7,26,22,SL,,,,
-32.607153,152.233103,SLF1501,21,0.9,8,2022,7,26,23,SL,,,,
-32.60721,152.233103,SLF1501,9,1.1,9,2022,7,27,0,SL,,,,
-32.607337,152.231348,SLF1501,10,0.8,10,2022,7,27,1,SL,,,,
-32.607134,152.233052,SLF1501,0,1,8,2022,7,27,2,SL,,,,
-32.606498,152.229543,SLF1501,8,0.8,9,2022,7,27,3,SL,,,,
-32.601902,152.245997,SLF1501,16,0.8,9,2022,7,27,4,SL,,,,
-32.606727,152.233434,SLF1501,31,1.1,7,2022,7,27,5,SL,,,,
-32.606892,152.233281,SLF1501,12,1,8,2022,7,27,6,SL,,,,
-32.607884,152.231704,SLF1501,0,1.2,7,2022,7,27,7,SL,,,,
-32.60742,152.232823,SLF1501,11,1,6,2022,7,27,8,SL,,,,
-32.607096,152.233281,SLF1501,37,1.3,6,2022,7,27,9,SL,,,,
-32.607064,152.233434,SLF1501,3,1,7,2022,7,27,10,SL,,,,
-32.607903,152.233535,SLF1501,0,0.9,8,2022,7,27,11,SL,,,,
-32.608469,152.232543,SLF1501,2,0.9,8,2022,7,27,12,SL,,,,
-32.607484,152.23262,SLF1501,0,0.8,10,2022,7,27,13,SL,,,,
-32.607903,152.232696,SLF1501,0,1,9,2022,7,27,14,SL,,,,
-32.607369,152.23295,SLF1501,19,1.2,8,2022,7,27,15,SL,,,,
-32.608577,152.232442,SLF1501,14,0.9,9,2022,7,27,16,SL,,,,
-32.606714,152.233001,SLF1501,0,0.8,9,2022,7,27,17,SL,,,,
-32.614566,152.232238,SLF1501,0,0.8,10,2022,7,27,18,SL,,,,
-32.602855,152.236358,SLF1501,14,0.8,10,2022,7,27,19,SL,,,,
-32.602881,152.236562,SLF1501,43,1.2,7,2022,7,27,20,SL,,,,
-32.60707,152.232925,SLF1501,0,1,9,2022,7,27,21,SL,,,,
-32.602537,152.23323,SLF1501,0,0.7,11,2022,7,27,22,SL,,,,
-32.598576,152.230662,SLF1501,30,0.9,8,2022,7,27,23,SL,,,,
-32.59864,152.230992,SLF1501,2,1.1,7,2022,7,28,0,SL,,,,
-32.598545,152.23089,SLF1501,44,1.1,6,2022,7,28,1,SL,,,,
-32.598621,152.230814,SLF1501,0,0.9,8,2022,7,28,2,SL,,,,
-32.598595,152.231119,SLF1501,0,0.7,10,2022,7,28,3,SL,,,,
-32.607109,152.233052,SLF1501,5,1,8,2022,7,28,4,SL,,,,
-32.607446,152.232747,SLF1501,0,1.5,6,2022,7,28,5,SL,,,,
-32.607547,152.232747,SLF1501,0,0.9,8,2022,7,28,7,SL,,,,
-32.607077,152.233205,SLF1501,2,1.3,6,2022,7,28,8,SL,,,,
-32.60707,152.233103,SLF1501,0,0.9,8,2022,7,28,10,SL,,,,
-32.598913,152.231094,SLF1501,49,1.1,7,2022,7,28,12,SL,,,,
-32.600668,152.232899,SLF1501,70,1.2,6,2022,7,28,13,SL,,,,
-32.606619,152.233306,SLF1501,47,1.3,7,2022,7,28,14,SL,,,,
-32.606619,152.23295,SLF1501,78,1.1,7,2022,7,28,15,SL,,,,
-32.607007,152.233052,SLF1501,66,1.2,7,2022,7,28,19,SL,,,,
-32.607128,152.232874,SLF1501,25,1.3,6,2022,7,28,21,SL,,,,
-32.606727,152.231831,SLF1501,4,0.8,10,2022,7,28,22,SL,,,,
-32.607357,152.232696,SLF1501,0,1.1,7,2022,7,29,0,SL,,,,
-32.607261,152.232671,SLF1501,0,0.8,9,2022,7,29,1,SL,,,,
-32.608495,152.22377,SLF1501,14,0.8,9,2022,7,29,2,SL,,,,
-32.607045,152.232747,SLF1501,0,1,8,2022,7,29,3,SL,,,,
-32.607121,152.232874,SLF1501,11,1,8,2022,7,29,4,SL,,,,
-32.607503,152.232543,SLF1501,0,0.9,8,2022,7,29,7,SL,,,,
-32.608005,152.233281,SLF1501,155,1.4,6,2022,7,29,8,SL,,,,
-32.607115,152.233128,SLF1501,23,1.1,7,2022,7,29,9,SL,,,,
-32.606969,152.232874,SLF1501,0,1,7,2022,7,29,10,SL,,,,
-32.608018,152.232747,SLF1501,42,1,8,2022,7,29,12,SL,,,,
-32.608342,152.232772,SLF1501,44,1.1,8,2022,7,29,15,SL,,,,
-32.60859,152.232518,SLF1501,15,1.4,5,2022,7,29,16,SL,,,,
-32.607414,152.232645,SLF1501,25,1,7,2022,7,29,17,SL,,,,
-32.607013,152.232798,SLF1501,24,1.4,7,2022,7,29,19,SL,,,,
-32.607198,152.232798,SLF1501,37,1.2,7,2022,7,29,20,SL,,,,
-32.607153,152.23295,SLF1501,48,1.1,8,2022,7,29,21,SL,,,,
-32.607337,152.232594,SLF1501,0,0.8,9,2022,7,29,22,SL,,,,
-32.601679,152.238062,SLF1501,16,0.9,8,2022,7,29,23,SL,,,,
-32.593744,152.262985,SLF1501,0,1.4,6,2022,7,30,0,SL,,,,
-32.605004,152.2285,SLF1501,85,1,7,2022,7,30,1,SL,,,,
-32.607732,152.232747,SLF1501,0,0.8,9,2022,7,30,2,SL,,,,
-32.606962,152.23295,SLF1501,32,1,8,2022,7,30,3,SL,,,,
-32.607738,152.232238,SLF1501,22,1,8,2022,7,30,4,SL,,,,
-32.607153,152.233332,SLF1501,56,1.9,6,2022,7,30,5,SL,,,,
-32.607191,152.233256,SLF1501,29,1,7,2022,7,30,7,SL,,,,
-32.612614,152.234425,SLF1501,4,0.9,8,2022,7,30,8,SL,,,,
-32.608692,152.23295,SLF1501,63,1.1,7,2022,7,30,9,SL,,,,
-32.608545,152.232569,SLF1501,22,1,7,2022,7,30,10,SL,,,,
-32.607732,152.232696,SLF1501,9,0.9,9,2022,7,30,11,SL,,,,
-32.607312,152.233128,SLF1501,3,0.7,10,2022,7,30,12,SL,,,,
-32.607496,152.23295,SLF1501,0,1.2,7,2022,7,30,13,SL,,,,
-32.607426,152.231501,SLF1501,18,0.9,9,2022,7,30,14,SL,,,,
-32.608577,152.232442,SLF1501,27,0.9,9,2022,7,30,15,SL,,,,
-32.608342,152.232264,SLF1501,7,0.7,10,2022,7,30,16,SL,,,,
-32.602124,152.237757,SLF1501,74,1,7,2022,7,30,17,SL,,,,
-32.608317,152.232137,SLF1501,16,1.2,8,2022,7,30,19,SL,,,,
-32.594387,152.260314,SLF1501,12,1.6,6,2022,7,30,20,SL,,,,
-32.603872,152.231119,SLF1501,9,0.8,10,2022,7,30,21,SL,,,,
-32.605862,152.22794,SLF1501,0,0.7,10,2022,7,30,22,SL,,,,
-32.605481,152.230967,SLF1501,5,0.8,9,2022,7,30,23,SL,,,,
-32.607757,152.233154,SLF1501,139,1.2,7,2022,7,31,0,SL,,,,
-32.607687,152.23262,SLF1501,70,1.3,5,2022,7,31,1,SL,,,,
-32.607852,152.232416,SLF1501,130,1.1,7,2022,7,31,2,SL,,,,
-32.607528,152.23262,SLF1501,103,1.1,7,2022,7,31,3,SL,,,,
-32.607649,152.232442,SLF1501,51,1,8,2022,7,31,4,SL,,,,
-32.607859,152.232111,SLF1501,0,1.1,7,2022,7,31,6,SL,,,,
-32.614363,152.233052,SLF1501,0,1.1,8,2022,7,31,7,SL,,,,
-32.612837,152.23501,SLF1501,7,0.8,10,2022,7,31,8,SL,,,,
-32.612964,152.235315,SLF1501,2,0.8,9,2022,7,31,9,SL,,,,
-32.612131,152.233968,SLF1501,0,0.7,10,2022,7,31,10,SL,,,,
-32.607179,152.231348,SLF1501,6,1,8,2022,7,31,11,SL,,,,
-32.608863,152.232721,SLF1501,0,0.8,9,2022,7,31,12,SL,,,,
-32.608196,152.232874,SLF1501,163,1.1,7,2022,7,31,13,SL,,,,
-32.60859,152.232747,SLF1501,46,1.1,8,2022,7,31,14,SL,,,,
-32.607191,152.232874,SLF1501,16,1,8,2022,7,31,15,SL,,,,
-32.607325,152.23262,SLF1501,17,0.9,8,2022,7,31,16,SL,,,,
-32.610574,152.239639,SLF1501,1,0.9,8,2022,7,31,17,SL,,,,
-32.601139,152.267461,SLF1501,0,1.2,8,2022,7,31,18,SL,,,,
-32.600916,152.266418,SLF1501,5,0.8,10,2022,7,31,19,SL,,,,
-32.601444,152.263621,SLF1501,3,0.9,10,2022,7,31,20,SL,,,,
-32.606905,152.232518,SLF1501,0,1.1,8,2022,7,31,21,SL,,,,
-32.60667,152.232823,SLF1501,49,0.9,10,2022,7,31,22,SL,,,,
-32.606848,152.232467,SLF1501,24,0.9,7,2022,7,31,23,SL,,,,
-32.609792,152.228474,SLF1501,3,1.1,8,2022,8,1,0,SL,,,,
-32.598843,152.24503,SLF1501,25,1.1,7,2022,8,1,1,SL,,,,
-32.586853,152.263671,SLF1501,0,0.9,8,2022,8,1,2,SL,,,,
-32.586916,152.272191,SLF1501,6,0.9,9,2022,8,1,3,SL,,,,
-32.603046,152.259145,SLF1501,1,0.9,9,2022,8,1,4,SL,,,,
-32.607814,152.232416,SLF1501,18,1.4,6,2022,8,1,5,SL,,,,
-32.607732,152.23234,SLF1501,0,1,8,2022,8,1,6,SL,,,,
-32.607795,152.232442,SLF1501,36,1.3,6,2022,8,1,7,SL,,,,
-32.607808,152.231043,SLF1501,161,1.5,6,2022,8,1,8,SL,,,,
-32.607147,152.233332,SLF1501,7,1.3,6,2022,8,1,9,SL,,,,
-32.607064,152.233052,SLF1501,14,0.7,10,2022,8,1,10,SL,,,,
-32.606975,152.232721,SLF1501,0,0.9,9,2022,8,1,11,SL,,,,
-32.607452,152.231882,SLF1501,10,0.7,10,2022,8,1,12,SL,,,,
-32.607783,152.232416,SLF1501,19,0.7,10,2022,8,1,13,SL,,,,
-32.607802,152.232467,SLF1501,14,0.9,9,2022,8,1,14,SL,,,,
-32.608126,152.233434,SLF1501,10,0.8,10,2022,8,1,16,SL,,,,
-32.610815,152.23824,SLF1501,0,0.8,9,2022,8,1,17,SL,,,,
-32.593516,152.275573,SLF1501,1,1,8,2022,8,1,18,SL,,,,
-32.593827,152.257034,SLF1501,11,1,9,2022,8,1,19,SL,,,,
-32.595277,152.256067,SLF1501,9,0.8,10,2022,8,1,20,SL,,,,
-32.59974,152.241978,SLF1501,8,0.7,11,2022,8,1,21,SL,,,,
-32.600064,152.24175,SLF1501,0,0.7,11,2022,8,1,22,SL,,,,
-32.599746,152.241851,SLF1501,0,0.9,9,2022,8,1,23,SL,,,,
-32.6081,152.232035,SLF1501,10,0.9,9,2022,8,2,0,SL,,,,
-32.607471,152.233434,SLF1501,0,0.8,9,2022,8,2,1,SL,,,,
-32.607369,152.233434,SLF1501,5,1,7,2022,8,2,2,SL,,,,
-32.607344,152.233459,SLF1501,2,1,8,2022,8,2,3,SL,,,,
-32.607547,152.233052,SLF1501,20,1,8,2022,8,2,4,SL,,,,
-32.60756,152.233103,SLF1501,25,0.9,9,2022,8,2,5,SL,,,,
-32.607605,152.233078,SLF1501,16,0.8,9,2022,8,2,6,SL,,,,
-32.607554,152.233052,SLF1501,3,0.9,8,2022,8,2,7,SL,,,,
-32.607674,152.232772,SLF1501,7,0.8,9,2022,8,2,8,SL,,,,
-32.607821,152.23234,SLF1501,30,1.2,6,2022,8,2,9,SL,,,,
-32.606981,152.234196,SLF1501,7,0.8,10,2022,8,2,10,SL,,,,
-32.606905,152.234476,SLF1501,18,0.9,9,2022,8,2,11,SL,,,,
-32.606956,152.234553,SLF1501,19,0.9,9,2022,8,2,12,SL,,,,
-32.607668,152.233306,SLF1501,0,1.1,8,2022,8,2,13,SL,,,,
-32.607662,152.233154,SLF1501,2,1,9,2022,8,2,14,SL,,,,
-32.607719,152.233154,SLF1501,9,0.9,9,2022,8,2,15,SL,,,,
-32.608628,152.232442,SLF1501,29,1,7,2022,8,2,16,SL,,,,
-32.608577,152.232442,SLF1501,13,0.9,8,2022,8,2,17,SL,,,,
-32.611953,152.21909,SLF1501,3,1.1,8,2022,8,2,18,SL,,,,
-32.607929,152.232238,SLF1501,33,0.8,10,2022,8,2,19,SL,,,,
-32.607287,152.233383,SLF1501,11,0.9,10,2022,8,2,20,SL,,,,
-32.607369,152.233383,SLF1501,8,0.8,10,2022,8,2,21,SL,,,,
-32.607369,152.233459,SLF1501,6,0.7,10,2022,8,2,22,SL,,,,
-32.608291,152.234375,SLF1501,18,0.8,10,2022,8,2,23,SL,,,,
-32.607961,152.232416,SLF1501,7,0.8,9,2022,8,3,0,SL,,,,
-32.599791,152.242207,SLF1501,0,1.1,8,2022,8,3,1,SL,,,,
-32.594546,152.259297,SLF1501,0,0.9,8,2022,8,3,2,SL,,,,
-32.601895,152.234298,SLF1501,2,1,8,2022,8,3,3,SL,,,,
-32.612119,152.217386,SLF1501,9,0.9,8,2022,8,3,4,SL,,,,
-32.605545,152.228296,SLF1501,17,0.8,10,2022,8,3,5,SL,,,,
-32.607706,152.232772,SLF1501,21,0.9,8,2022,8,3,6,SL,,,,
-32.608221,152.232187,SLF1501,30,0.9,8,2022,8,3,7,SL,,,,
-32.607662,152.232467,SLF1501,53,0.9,8,2022,8,3,8,SL,,,,
-32.607407,152.232569,SLF1501,0,0.8,9,2022,8,3,9,SL,,,,
-32.607446,152.232543,SLF1501,15,0.7,10,2022,8,3,10,SL,,,,
-32.608558,152.232416,SLF1501,20,1,8,2022,8,3,11,SL,,,,
-32.608584,152.232518,SLF1501,19,0.7,10,2022,8,3,12,SL,,,,
-32.608634,152.23234,SLF1501,0,0.9,8,2022,8,3,13,SL,,,,
-32.608615,152.232137,SLF1501,0,1,9,2022,8,3,14,SL,,,,
-32.6077,152.23262,SLF1501,1,0.9,9,2022,8,3,15,SL,,,,
-32.607477,152.233332,SLF1501,21,1,8,2022,8,3,16,SL,,,,
-32.607795,152.232416,SLF1501,10,0.8,9,2022,8,3,17,SL,,,,
-32.607789,152.232467,SLF1501,3,1,9,2022,8,3,18,SL,,,,
-32.60749,152.232035,SLF1501,0,1.5,7,2022,8,3,19,SL,,,,
-32.607687,152.232137,SLF1501,0,1,9,2022,8,3,20,SL,,,,
-32.607751,152.232925,SLF1501,18,1.6,7,2022,8,3,21,SL,,,,
-32.607808,152.232721,SLF1501,12,0.7,11,2022,8,3,22,SL,,,,
-32.607439,152.231984,SLF1501,11,0.8,10,2022,8,3,23,SL,,,,
-32.593497,152.264994,SLF1501,3,0.8,10,2022,8,4,0,SL,,,,
-32.589129,152.271581,SLF1501,0,0.7,10,2022,8,4,1,SL,,,,
-32.59878,152.264002,SLF1501,0,1,8,2022,8,4,2,SL,,,,
-32.607789,152.232772,SLF1501,12,0.8,10,2022,8,4,3,SL,,,,
-32.602156,152.23557,SLF1501,16,0.8,10,2022,8,4,4,SL,,,,
-32.600204,152.233637,SLF1501,41,0.8,10,2022,8,4,5,SL,,,,
-32.595391,152.230484,SLF1501,12,0.8,9,2022,8,4,6,SL,,,,
-32.600274,152.232035,SLF1501,0,0.8,9,2022,8,4,7,SL,,,,
-32.608927,152.232671,SLF1501,111,0.9,8,2022,8,4,8,SL,,,,
-32.608552,152.232645,SLF1501,50,1.4,6,2022,8,4,9,SL,,,,
-32.60791,152.232696,SLF1501,5,1.2,8,2022,8,4,10,SL,,,,
-32.602912,152.259755,SLF1501,1,0.9,8,2022,8,4,11,SL,,,,
-32.601088,152.263824,SLF1501,2,0.6,12,2022,8,4,12,SL,,,,
-32.603103,152.26891,SLF1501,0,0.8,9,2022,8,4,13,SL,,,,
-32.602518,152.260543,SLF1501,0,1,9,2022,8,4,14,SL,,,,
-32.600891,152.259374,SLF1501,6,0.8,10,2022,8,4,15,SL,,,,
-32.601444,152.264434,SLF1501,0,0.7,11,2022,8,4,16,SL,,,,
-32.601565,152.267995,SLF1501,0,0.8,9,2022,8,4,17,SL,,,,
-32.602207,152.262324,SLF1501,2,0.8,10,2022,8,4,18,SL,,,,
-32.60283,152.236384,SLF1501,12,0.8,10,2022,8,4,19,SL,,,,
-32.607636,152.23234,SLF1501,0,1.3,9,2022,8,4,20,SL,,,,
-32.607827,152.232518,SLF1501,11,0.9,10,2022,8,4,21,SL,,,,
-32.607566,152.232747,SLF1501,27,1,9,2022,8,4,22,SL,,,,
-32.607878,152.232721,SLF1501,0,1,8,2022,8,4,23,SL,,,,
-32.60784,152.232645,SLF1501,0,0.9,9,2022,8,5,0,SL,,,,
-32.60756,152.233306,SLF1501,30,0.9,9,2022,8,5,1,SL,,,,
-32.607541,152.233179,SLF1501,23,0.9,8,2022,8,5,2,SL,,,,
-32.607484,152.23323,SLF1501,33,0.8,9,2022,8,5,3,SL,,,,
-32.607522,152.233128,SLF1501,0,1.2,6,2022,8,5,4,SL,,,,
-32.607217,152.238672,SLF1501,24,0.8,10,2022,8,5,5,SL,,,,
-32.606625,152.237121,SLF1501,43,1,7,2022,8,5,6,SL,,,,
-32.607827,152.232467,SLF1501,0,0.8,9,2022,8,5,7,SL,,,,
-32.60784,152.232518,SLF1501,27,1.4,7,2022,8,5,8,SL,,,,
-32.607757,152.232289,SLF1501,63,0.9,9,2022,8,5,9,SL,,,,
-32.608266,152.23262,SLF1501,15,1,8,2022,8,5,10,SL,,,,
-32.607872,152.232416,SLF1501,0,0.9,8,2022,8,5,11,SL,,,,
-32.607922,152.232365,SLF1501,0,1,7,2022,8,5,12,SL,,,,
-32.607541,152.23262,SLF1501,5,0.7,11,2022,8,5,13,SL,,,,
-32.607789,152.232416,SLF1501,0,1,9,2022,8,5,14,SL,,,,
-32.607954,152.232442,SLF1501,0,0.9,8,2022,8,5,15,SL,,,,
-32.608393,152.233128,SLF1501,17,0.7,11,2022,8,5,16,SL,,,,
-32.608387,152.233154,SLF1501,12,0.9,9,2022,8,5,17,SL,,,,
-32.608374,152.233205,SLF1501,4,0.9,9,2022,8,5,18,SL,,,,
-32.607681,152.232645,SLF1501,21,1,9,2022,8,5,19,SL,,,,
-32.608031,152.232238,SLF1501,0,1.1,8,2022,8,5,20,SL,,,,
-32.608158,152.232315,SLF1501,29,1,9,2022,8,5,21,SL,,,,
-32.607681,152.232569,SLF1501,18,0.7,11,2022,8,5,22,SL,,,,
-32.608571,152.232467,SLF1501,8,1,9,2022,8,5,23,SL,,,,
-32.607808,152.232772,SLF1501,1,0.7,11,2022,8,6,0,SL,,,,
-32.609874,152.232416,SLF1501,8,0.7,11,2022,8,6,1,SL,,,,
-32.605303,152.232543,SLF1501,6,1,8,2022,8,6,2,SL,,,,
-32.607808,152.232467,SLF1501,15,0.8,9,2022,8,6,3,SL,,,,
-32.607732,152.232416,SLF1501,40,1,8,2022,8,6,4,SL,,,,
-32.607719,152.232467,SLF1501,34,0.9,9,2022,8,6,5,SL,,,,
-32.607617,152.232543,SLF1501,54,0.9,8,2022,8,6,6,SL,,,,
-32.610014,152.24091,SLF1501,0,0.8,9,2022,8,6,7,SL,,,,
-32.611305,152.238545,SLF1501,0,0.8,9,2022,8,6,8,SL,,,,
-32.608647,152.232467,SLF1501,24,0.9,8,2022,8,6,9,SL,,,,
-32.608622,152.232442,SLF1501,16,0.9,8,2022,8,6,10,SL,,,,
-32.608565,152.232315,SLF1501,0,1.2,6,2022,8,6,11,SL,,,,
-32.606975,152.233357,SLF1501,37,0.7,11,2022,8,6,12,SL,,,,
-32.606587,152.237147,SLF1501,13,0.8,10,2022,8,6,13,SL,,,,
-32.606797,152.237172,SLF1501,17,1,9,2022,8,6,14,SL,,,,
-32.616951,152.228576,SLF1501,0,0.9,10,2022,8,6,15,SL,,,,
-32.608577,152.232518,SLF1501,5,0.7,11,2022,8,6,16,SL,,,,
-32.626977,152.215047,SLF1501,0,0.9,9,2022,8,6,17,SL,,,,
-32.6103,152.221532,SLF1501,4,0.9,9,2022,8,6,18,SL,,,,
-32.601895,152.261561,SLF1501,10,0.8,10,2022,8,6,19,SL,,,,
-32.602461,152.259704,SLF1501,0,1,9,2022,8,6,20,SL,,,,
-32.607992,152.232162,SLF1501,35,0.7,12,2022,8,6,21,SL,,,,
-32.608253,152.232416,SLF1501,18,0.8,10,2022,8,6,22,SL,,,,
-32.608456,152.232391,SLF1501,57,0.8,10,2022,8,6,23,SL,,,,
-32.608317,152.232162,SLF1501,0,0.8,9,2022,8,7,0,SL,,,,
-32.608304,152.232416,SLF1501,39,0.7,11,2022,8,7,1,SL,,,,
-32.589942,152.27069,SLF1501,10,0.9,9,2022,8,7,2,SL,,,,
-32.606466,152.226771,SLF1501,12,0.8,10,2022,8,7,3,SL,,,,
-32.608507,152.232289,SLF1501,18,0.8,10,2022,8,7,4,SL,,,,
-32.604604,152.252761,SLF1501,10,0.8,10,2022,8,7,5,SL,,,,
-32.607318,152.235722,SLF1501,15,0.8,9,2022,8,7,6,SL,,,,
-32.608545,152.233179,SLF1501,16,0.8,9,2022,8,7,7,SL,,,,
-32.601539,152.261433,SLF1501,2,0.8,9,2022,8,7,8,SL,,,,
-32.601387,152.260899,SLF1501,0,0.9,9,2022,8,7,9,SL,,,,
-32.601399,152.260925,SLF1501,8,1.2,7,2022,8,7,10,SL,,,,
-32.604858,152.253448,SLF1501,0,0.9,9,2022,8,7,11,SL,,,,
-32.608221,152.232238,SLF1501,21,0.8,10,2022,8,7,12,SL,,,,
-32.608545,152.232518,SLF1501,18,0.9,9,2022,8,7,13,SL,,,,
-32.60852,152.232518,SLF1501,15,1,9,2022,8,7,14,SL,,,,
-32.608584,152.232467,SLF1501,10,1.1,7,2022,8,7,15,SL,,,,
-32.608577,152.232543,SLF1501,11,0.8,10,2022,8,7,16,SL,,,,
-32.607274,152.232671,SLF1501,0,0.9,9,2022,8,7,17,SL,,,,
-32.607407,152.232696,SLF1501,0,0.8,10,2022,8,7,18,SL,,,,
-32.607426,152.232518,SLF1501,26,0.9,9,2022,8,7,19,SL,,,,
-32.607477,152.232518,SLF1501,2,1.1,8,2022,8,7,20,SL,,,,
-32.607516,152.232518,SLF1501,11,0.8,11,2022,8,7,21,SL,,,,
-32.608024,152.232289,SLF1501,4,0.8,9,2022,8,7,22,SL,,,,
-32.607948,152.232416,SLF1501,10,0.8,9,2022,8,7,23,SL,,,,
-32.607935,152.232416,SLF1501,0,0.8,9,2022,8,8,0,SL,,,,
-32.607668,152.232365,SLF1501,5,0.7,11,2022,8,8,1,SL,,,,
-32.601196,152.26863,SLF1501,5,0.9,9,2022,8,8,2,SL,,,,
-32.607268,152.233256,SLF1501,16,0.8,10,2022,8,8,3,SL,,,,
-32.607929,152.232569,SLF1501,20,0.9,8,2022,8,8,4,SL,,,,
-32.608126,152.232315,SLF1501,30,0.8,10,2022,8,8,5,SL,,,,
-32.607859,152.232594,SLF1501,15,0.8,9,2022,8,8,6,SL,,,,
-32.607738,152.232543,SLF1501,0,0.8,9,2022,8,8,7,SL,,,,
-32.60838,152.212453,SLF1501,61,1.3,6,2022,8,8,8,SL,,,,
-32.609493,152.217005,SLF1501,4,0.9,8,2022,8,8,9,SL,,,,
-32.608514,152.233052,SLF1501,16,0.8,9,2022,8,8,10,SL,,,,
-32.608501,152.233103,SLF1501,26,0.9,9,2022,8,8,11,SL,,,,
-32.608437,152.233078,SLF1501,33,0.9,8,2022,8,8,12,SL,,,,
-32.608329,152.23295,SLF1501,27,0.9,9,2022,8,8,13,SL,,,,
-32.608507,152.232772,SLF1501,7,1,9,2022,8,8,14,SL,,,,
-32.608622,152.232747,SLF1501,14,1.1,8,2022,8,8,15,SL,,,,
-32.607509,152.232798,SLF1501,0,0.8,9,2022,8,8,16,SL,,,,
-32.607833,152.232467,SLF1501,0,1.2,6,2022,8,8,17,SL,,,,
-32.607783,152.232518,SLF1501,19,1.3,7,2022,8,8,18,SL,,,,
-32.607655,152.232671,SLF1501,13,0.9,9,2022,8,8,19,SL,,,,
-32.607859,152.232289,SLF1501,52,1,9,2022,8,8,20,SL,,,,
-32.607948,152.232569,SLF1501,0,1.1,7,2022,8,8,21,SL,,,,
-32.607713,152.233357,SLF1501,627,1.5,6,2022,8,8,23,SL,,,,
-32.609169,152.23384,SLF1501,0,1.2,6,2022,8,9,0,SL,,,,
-32.608069,152.232569,SLF1501,0,1.1,7,2022,8,9,1,SL,,,,
-32.608285,152.232518,SLF1501,2,1.1,7,2022,8,9,2,SL,,,,
-32.591265,152.265172,SLF1501,0,0.8,9,2022,8,9,3,SL,,,,
-32.586586,152.28038,SLF1501,0,1.4,6,2022,8,9,4,SL,,,,
-32.604877,152.233612,SLF1501,7,0.9,9,2022,8,9,5,SL,,,,
-32.607738,152.232416,SLF1501,65,0.9,8,2022,8,9,6,SL,,,,
-32.60777,152.232442,SLF1501,88,0.9,7,2022,8,9,7,SL,,,,
-32.608348,152.233408,SLF1501,7,0.9,9,2022,8,9,8,SL,,,,
-32.607852,152.232416,SLF1501,0,0.8,9,2022,8,9,9,SL,,,,
-32.607954,152.232416,SLF1501,11,1.2,8,2022,8,9,10,SL,,,,
-32.608545,152.232543,SLF1501,12,0.9,8,2022,8,9,11,SL,,,,
-32.608558,152.232569,SLF1501,23,1.3,6,2022,8,9,12,SL,,,,
-32.608552,152.232518,SLF1501,0,1.3,6,2022,8,9,13,SL,,,,
-32.608647,152.232518,SLF1501,0,1.1,8,2022,8,9,14,SL,,,,
-32.60859,152.232569,SLF1501,11,1,8,2022,8,9,15,SL,,,,
-32.608482,152.232696,SLF1501,1,0.8,10,2022,8,9,16,SL,,,,
-32.607674,152.232594,SLF1501,0,1.1,8,2022,8,9,17,SL,,,,
-32.607407,152.233052,SLF1501,10,0.9,9,2022,8,9,18,SL,,,,
